date,netherlands_rna,scotland_rna,swiss_sars_cov_2,swiss_influenza_a,swiss_influenza_b,swiss_rsv,uk_ari_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,uk_ari_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,uk_ari_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,uk_ari_syndromic_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,uk_ari_syndromic_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,uk_ari_syndromic_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,uk_influenza_like_ed__influenza-like_syndromic_emergencyDepartment_averageRolling7Day,uk_influenza_like_ed__influenza-like_syndromic_emergencyDepartment_baselineCountsByDay,uk_influenza_like_ed__influenza-like_syndromic_emergencyDepartment_countsByDay,uk_lrti_gp_hours__lower-respiratory-tract-infection_syndromic_GPInHours_averageRolling7Day,uk_lrti_gp_hours__lower-respiratory-tract-infection_syndromic_GPInHours_baselineRateByDay,uk_lrti_gp_hours__lower-respiratory-tract-infection_syndromic_GPInHours_rateByDay,uk_urti_gp_hours__upper-respiratory-tract-infection_syndromic_GPInHours_averageRolling7Day,uk_urti_gp_hours__upper-respiratory-tract-infection_syndromic_GPInHours_baselineRateByDay,uk_urti_gp_hours__upper-respiratory-tract-infection_syndromic_GPInHours_rateByDay,Temp,WeekOfYear,SinWeek,CosWeek
2023-11-11,121762527516179.0,34.572913,31997817193738.0,75066548066.0,218258930693.0,136247175461.0,,,,,,,,,,,,,,,,6.4,45,-0.7485107481711011,0.6631226582407953
2023-11-12,105240406914037.0,,31163071185052.0,112881355151.0,225768089586.0,227548600131.0,,,,,,,,,,,,,,,,7.4,45,-0.7485107481711011,0.6631226582407953
2023-11-13,126876877028756.0,28.760973,106883654452499.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,9.1,46,-0.6631226582407956,0.7485107481711007
2023-11-14,137448055730395.0,22.907381,52307522357879.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,10.5,46,-0.6631226582407956,0.7485107481711007
2023-11-15,145365606188525.0,19.885853,55666115578917.0,148683610123.0,1159305077006.0,297374832256.0,,,,,,,,,,,,,,,,9.3,46,-0.6631226582407956,0.7485107481711007
2023-11-16,144088078666801.0,19.366415,112656536866336.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.5,46,-0.6631226582407956,0.7485107481711007
2023-11-17,144188696695435.0,16.396856,41075337486858.0,262477330577.0,444247469892.0,303141123492.0,,,,,,,,,,,,,,,,7.7,46,-0.6631226582407956,0.7485107481711007
2023-11-18,144134626340731.0,,48509299608634.0,113390366441.0,635748450354.0,420106274366.0,,,,,,,,,,,,,,,,9.8,46,-0.6631226582407956,0.7485107481711007
2023-11-19,141504053856826.0,16.395416,87170036856162.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,11.3,46,-0.6631226582407956,0.7485107481711007
2023-11-20,142312706225830.0,17.39469,49585754091035.0,86513516977.0,98731042764.0,271761705475.0,,,,,,,,,,,,,,,,9.0,47,-0.5680647467311559,0.8229838658936564
2023-11-21,140129459346416.0,19.745628,161351084639451.0,184131415490.0,0.0,522195909958.0,,,,,,,,,,,,,,,,8.8,47,-0.5680647467311559,0.8229838658936564
2023-11-22,149848439631265.0,24.038462,29073950245468.0,0.0,373627393131.0,251508973882.0,,,,,,,,,,,,,,,,7.9,47,-0.5680647467311559,0.8229838658936564
2023-11-23,159956998955518.0,26.836578,301350088615032.0,118438290729.0,0.0,392291644411.0,,,,,,,,,,,,,,,,10.3,47,-0.5680647467311559,0.8229838658936564
2023-11-24,162570497984654.0,28.08642,34380903844347.0,99602232480.0,338062778909.0,556910594768.0,,,,,,,,,,,,,,,,7.3,47,-0.5680647467311559,0.8229838658936564
2023-11-25,165700272513161.0,,42877888426307.0,176927388723.0,261150448494.0,602316003191.0,,,,,,,,,,,,,,,,1.8,47,-0.5680647467311559,0.8229838658936564
2023-11-26,194688970988951.0,,311622234770444.0,2978144728475.0,0.0,201532407478.0,,,,,,,,,,,,,,,,2.8,47,-0.5680647467311559,0.8229838658936564
2023-11-27,199130724289053.0,31.021035,41390828333124.0,92823406285.0,473160341087.0,398355534857.0,,,,,,,,,,,,,,,,4.4,48,-0.4647231720437684,0.88545602565321
2023-11-28,214833179592592.0,31.059335,195418290220018.0,2123053287549.0,0.0,33890942388.0,,,,,,,,,,,,,,,,4.4,48,-0.4647231720437684,0.88545602565321
2023-11-29,219217687247480.0,36.339566,63897696579851.0,284711163244.0,381884137234.0,440072161226.0,,,,,,,,,,,,,,,,1.1,48,-0.4647231720437684,0.88545602565321
2023-11-30,212148399529514.0,42.066582,335694840137352.0,0.0,0.0,1152699618466.0,,,,,,,,,,,,,,,,0.3,48,-0.4647231720437684,0.88545602565321
2023-12-01,211350770903904.0,48.20443,20721351896599.0,0.0,909560847134.0,1167480375491.0,,,,,,,,,,,,,,,,-0.5,48,-0.4647231720437684,0.88545602565321
2023-12-02,214426141483262.0,,25082082482249.0,227626415049.0,347024468689.0,119398071749.0,,,,,,,,,,,,,,,,0.0,48,-0.4647231720437684,0.88545602565321
2023-12-03,235147750080941.0,,82517099694773.0,146215223197.0,0.0,0.0,,,,,,,,,,,,,,,,1.7,48,-0.4647231720437684,0.88545602565321
2023-12-04,312094960497490.0,48.086872,55722261391960.0,205500604334.0,291371267707.0,685522842780.0,,,,,,,,,,,,,,,,4.2,49,-0.3546048870425359,0.9350162426854148
2023-12-05,335416081243936.0,50.43806,104758043001399.0,721116907033.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,49,-0.3546048870425359,0.9350162426854148
2023-12-06,348305771377211.0,48.595299,81461248917231.0,0.0,0.0,671170745798.0,,,,,,,,,,,,,,,,2.1,49,-0.3546048870425359,0.9350162426854148
2023-12-07,347960710610123.0,43.237598,42700975300064.0,0.0,211180956118.0,1267273500982.0,,,,,,,,,,,,,,,,3.4,49,-0.3546048870425359,0.9350162426854148
2023-12-08,353123541360536.0,39.265025,50066663113056.0,430483525438.0,0.0,397124358760.0,,,,,,,,,,,,,,,,7.5,49,-0.3546048870425359,0.9350162426854148
2023-12-09,365575113084516.0,,129712810825509.0,2256664716992.0,1039889548392.0,1039889548392.0,,,,,,,,,,,,,,,,9.1,49,-0.3546048870425359,0.9350162426854148
2023-12-10,393610072155500.0,,171375497443724.0,795219076688.0,0.0,0.0,,,,,,,,,,,,,,,,8.6,49,-0.3546048870425359,0.9350162426854148
2023-12-11,414673440821187.0,52.779422,161693831574565.0,4444795153808.0,364674239209.0,3251447656147.0,,,,,,,,,,,,,,,,8.2,50,-0.2393156642875578,0.970941817426052
2023-12-12,404902512180704.0,57.182557,96361601597355.0,1766622787740.0,682049678240.0,0.0,,,,,,,,,,,,,,,,7.2,50,-0.2393156642875578,0.970941817426052
2023-12-13,402388402275724.0,54.702379,47306489105427.0,174627355493.0,0.0,832118056307.0,,,,,,,,,,,,,,,,6.6,50,-0.2393156642875578,0.970941817426052
2023-12-14,403553834334478.0,53.652951,105620167874857.0,172167493323.0,0.0,0.0,,,,,,,,,,,,,,,,4.3,50,-0.2393156642875578,0.970941817426052
2023-12-15,399775141814330.0,54.680093,50036712757622.0,553288865978.0,246335073915.0,943692447769.0,,,,,,,,,,,,,,,,6.5,50,-0.2393156642875578,0.970941817426052
2023-12-16,410253449777516.0,,47210253044886.0,678742001431.0,250407264599.0,424898725720.0,,,,,,,,,,,,,,,,8.8,50,-0.2393156642875578,0.970941817426052
2023-12-17,421962082403040.0,,98779293981941.0,124417359786.0,0.0,163329785069.0,,,,,,,,,,,,,,,,9.3,50,-0.2393156642875578,0.970941817426052
2023-12-18,405282065142105.0,50.539237,40575382062247.0,626914356996.0,307291026571.0,800361921681.0,,,,,,,,,,,,,,,,10.1,51,-0.1205366802553236,0.992708874098054
2023-12-19,430380414347544.0,45.955951,108985290944932.0,196965318581.0,0.0,48172415109.0,,,,,,,,,,,,,,,,9.1,51,-0.1205366802553236,0.992708874098054
2023-12-20,434901575732324.0,51.740497,37161994689692.0,205256333746.0,484657693272.0,544567999956.0,,,,,,,,,,,,,,,,8.4,51,-0.1205366802553236,0.992708874098054
2023-12-21,426696901773921.0,63.074334,150885077535292.0,1151117380135.0,15653071347.0,728484453771.0,,,,,,,,,,,,,,,,10.3,51,-0.1205366802553236,0.992708874098054
2023-12-22,424610164241022.0,,38869836026451.0,836385554048.0,334528143690.0,1505650598455.0,,,,,,,,,,,,,,,,9.7,51,-0.1205366802553236,0.992708874098054
2023-12-23,423665955082038.0,,38976512653192.0,431027024918.0,169953516796.0,1032127891807.0,,,,,,,,,,,,,,,,10.9,51,-0.1205366802553236,0.992708874098054
2023-12-24,424383995903999.0,,41782002434185.0,129958855399.0,0.0,26191471449.0,,,,,,,,,,,,,,,,11.4,51,-0.1205366802553236,0.992708874098054
2023-12-25,428415125226737.0,64.409014,35069123192779.0,1026192245765.0,350090099658.0,1020175423272.0,,,,,,,,,,,,,,,,10.7,52,6.432490598706546e-16,1.0
2023-12-26,363298204345380.0,74.444619,36766307943533.0,205451557930.0,0.0,232636306753.0,,,,,,,,,,,,,,,,7.6,52,6.432490598706546e-16,1.0
2023-12-27,328973254413818.0,66.047592,35281690323142.0,915360858599.0,251664041008.0,1750862728662.0,,,,,,,,,,,,,,,,7.7,52,6.432490598706546e-16,1.0
2023-12-28,263957247539399.0,42.58169,2837560523973.0,218985120183.0,0.0,269899160626.0,,,,,,,,,,,,,,,,9.1,52,6.432490598706546e-16,1.0
2023-12-29,261162935754035.0,43.108271,16843062693637.0,687915036511.0,275141789227.0,275141789227.0,,,,,,,,,,,,,,,,7.7,52,6.432490598706546e-16,1.0
2023-12-30,248218926903844.0,,27119853850886.0,986446660511.0,68394050005.0,1473668793527.0,,,,,,,,,,,,,,,,7.4,52,6.432490598706546e-16,1.0
2023-12-31,248891932239663.0,,29871362710726.0,1171507922753.0,85083579346.0,1152867898263.0,,,,,,,,,,,,,,,,6.5,52,6.432490598706546e-16,1.0
2024-01-01,249517558550665.0,44.343061,24366974197187.0,1976551131377.0,131715865756.0,1581101399125.0,,,,,,,,,,,,,,,,8.1,1,0.120536680255323,0.992708874098054
2024-01-02,237015553909575.0,44.703622,585318031286.0,289098817245.0,0.0,215592766120.0,,,,,,,,,,,,,,,,8.5,1,0.120536680255323,0.992708874098054
2024-01-03,218937716944416.0,47.08254,22818756427816.0,419380833134.0,166848135449.0,911035252161.0,,,,,,,,,,,,,,,,8.1,1,0.120536680255323,0.992708874098054
2024-01-04,185776658145875.0,55.919623,24516805684853.0,1133690797406.0,0.0,154469965662.0,,,,,,,,,,,,,,,,6.0,1,0.120536680255323,0.992708874098054
2024-01-05,171429766360909.0,53.478948,22576792108528.0,1155199205545.0,0.0,1245619184818.0,,,,,,,,,,,,,,,,5.7,1,0.120536680255323,0.992708874098054
2024-01-06,150113959309607.0,,16400154343009.0,2099053650042.0,381249821330.0,1139957862025.0,,,,,,,,,,,,,,,,3.8,1,0.120536680255323,0.992708874098054
2024-01-07,130072582276715.0,,40400757382678.0,1587920920768.0,0.0,196456199924.0,,,,,,,,,,,,,,,,2.3,1,0.120536680255323,0.992708874098054
2024-01-08,117125198357476.0,48.11829,8076921051915.0,1628284402920.0,0.0,528996907220.0,,,,,,,,,,,,,,,,1.4,2,0.2393156642875577,0.970941817426052
2024-01-09,107871778802152.0,46.026972,15465319399720.0,307565219382.0,0.0,245170766883.0,,,,,,,,,,,,,,,,2.1,2,0.2393156642875577,0.970941817426052
2024-01-10,97689388225250.0,44.016161,12123995424841.0,978179563378.0,72548671095.0,1195872283969.0,,,,,,,,,,,,,,,,2.9,2,0.2393156642875577,0.970941817426052
2024-01-11,85076042823232.0,41.358728,9021574574590.0,658403825512.0,0.0,1142291809742.0,,,,,,,,,,,,,,,,3.5,2,0.2393156642875577,0.970941817426052
2024-01-12,84838246017697.0,38.589214,27523523973609.0,2052873920749.0,60423361484.0,1001543873913.0,,,,,,,,,,,,,,,,3.7,2,0.2393156642875577,0.970941817426052
2024-01-13,82321551072534.0,,13513348866444.0,1072155178712.0,0.0,612601705681.0,,,,,,,,,,,,,,,,3.3,2,0.2393156642875577,0.970941817426052
2024-01-14,81092917772005.0,,18387080595193.0,2497683754292.0,0.0,693835513163.0,,,,,,,,,,,,,,,,2.8,2,0.2393156642875577,0.970941817426052
2024-01-15,86738839337605.0,37.970495,26792822547967.0,1714716558081.0,155833680700.0,2494530488401.0,,,,,,,,,,,,,,,,0.2,3,0.3546048870425356,0.9350162426854148
2024-01-16,78406548383765.0,33.742363,28138240366272.0,3285046369070.0,0.0,168874475391.0,,,,,,,,,,,,,,,,0.4,3,0.3546048870425356,0.9350162426854148
2024-01-17,71049277258673.0,27.448091,8632954391835.0,2162790992475.0,0.0,615676408886.0,,,,,,,,,,,,,,,,-0.4,3,0.3546048870425356,0.9350162426854148
2024-01-18,59960922127930.0,22.72224,53026669210225.0,10681705455933.0,76474818771.0,1110897367417.0,,,,,,,,,,,,,,,,-2.0,3,0.3546048870425356,0.9350162426854148
2024-01-19,58769054729543.0,23.280132,5678307965490.0,1127772849954.0,0.0,335868528402.0,,,,,,,,,,,,,,,,0.2,3,0.3546048870425356,0.9350162426854148
2024-01-20,56412973168434.0,,7036383624594.0,2261425770418.0,314200019826.0,640684850560.0,,,,,,,,,,,,,,,,4.1,3,0.3546048870425356,0.9350162426854148
2024-01-21,55327470287602.0,,7028480144983.0,1757672964517.0,33814635635.0,296861045403.0,,,,,,,,,,,,,,,,8.0,3,0.3546048870425356,0.9350162426854148
2024-01-22,60390268433496.0,18.416389,8547790085199.0,3202777760886.0,142141719093.0,1760814700856.0,,,,,,,,,,,,,,,,8.5,4,0.4647231720437685,0.8854560256532099
2024-01-23,62940987771856.0,18.707431,20406948843953.0,3935284474119.0,136813465598.0,64817174107.0,,,,,,,,,,,,,,,,8.8,4,0.4647231720437685,0.8854560256532099
2024-01-24,64792188511424.0,19.139865,65694372988450.0,3296974498462.0,81221897915.0,1300617102255.0,,,,,,,,,,,,,,,,8.4,4,0.4647231720437685,0.8854560256532099
2024-01-25,68359206979274.0,17.408528,11553960946204.0,3777674228666.0,67439285260.0,273099264912.0,,,,,,,,,,,,,,,,8.2,4,0.4647231720437685,0.8854560256532099
2024-01-26,65379893556111.0,18.429421,17091723643843.0,5454489519374.0,224685972171.0,1133273286120.0,,,,,,,,,,,,,,,,7.1,4,0.4647231720437685,0.8854560256532099
2024-01-27,62019532742098.0,,2869708240623.0,534431739539.0,73705668201.0,147414833677.0,,,,,,,,,,,,,,,,5.3,4,0.4647231720437685,0.8854560256532099
2024-01-28,59178163590353.0,,81376532193819.0,1931773948874.0,41779676968.0,135913356225.0,,,,,,,,,,,,,,,,7.5,4,0.4647231720437685,0.8854560256532099
2024-01-29,56976416738869.0,20.337768,3300278827411.0,1540228120540.0,547875821146.0,408466335102.0,,,,,,,,,,,,,,,,8.6,5,0.5680647467311558,0.8229838658936564
2024-01-30,55306614502303.0,21.047596,82753019107211.0,4677089782526.0,0.0,154228752385.0,,,,,,,,,,,,,,,,6.7,5,0.5680647467311558,0.8229838658936564
2024-01-31,54430362074301.0,21.192479,4896361656947.0,2567244942473.0,154913235747.0,842288158563.0,,,,,,,,,,,,,,,,6.7,5,0.5680647467311558,0.8229838658936564
2024-02-01,49485879316505.0,21.626624,3941118885921.0,922425837467.0,0.0,23194460130.0,,,,,,,,,,,,,,,,5.7,5,0.5680647467311558,0.8229838658936564
2024-02-02,48625802331709.0,19.870406,5630257042865.0,1502081459140.0,81766725518.0,1225352687086.0,,,,,,,,,,,,,,,,8.4,5,0.5680647467311558,0.8229838658936564
2024-02-03,46216010946483.0,,6032585051795.0,1597293150089.0,145350104869.0,508134265609.0,,,,,,,,,,,,,,,,11.0,5,0.5680647467311558,0.8229838658936564
2024-02-04,46300131466318.0,,3509097860867.0,715896426300.0,0.0,63246577642.0,,,,,,,,,,,,,,,,10.7,5,0.5680647467311558,0.8229838658936564
2024-02-05,42796654323154.0,18.031668,7850295034870.0,3143922190059.0,138673387265.0,1811013541122.0,,,,,,,,,,,,,,,,9.8,6,0.6631226582407952,0.7485107481711011
2024-02-06,43593909167223.0,15.28412,4426741869515.0,1302567195727.0,0.0,119476349994.0,,,,,,,,,,,,,,,,10.3,6,0.6631226582407952,0.7485107481711011
2024-02-07,42255747704468.0,15.127643,8190609663306.0,2590671806577.0,336082616756.0,882515870610.0,,,,,,,,,,,,,,,,4.1,6,0.6631226582407952,0.7485107481711011
2024-02-08,40657710177918.0,15.122025,4368907086354.0,1840862307008.0,0.0,259198438255.0,,,,,,,,,,,,,,,,5.2,6,0.6631226582407952,0.7485107481711011
2024-02-09,38446897891798.0,15.662761,2442800927584.0,3267891638857.0,420102441569.0,486815800318.0,,,,,,,,,,,,,,,,6.9,6,0.6631226582407952,0.7485107481711011
2024-02-10,33310228508957.0,,4126087390598.0,1955440899434.0,105704229055.0,1421301124427.0,,,,,,,,,,,,,,,,8.1,6,0.6631226582407952,0.7485107481711011
2024-02-11,31938163360962.0,,2486003662724.0,601371850439.0,28206333461.0,40578657001.0,,,,,,,,,,,,,,,,7.3,6,0.6631226582407952,0.7485107481711011
2024-02-12,25366716286580.0,17.281193,6023015059610.0,2272470681502.0,174972155059.0,1627506670398.0,,,,,,,,,,,,,,,,5.5,7,0.7485107481711011,0.6631226582407953
2024-02-13,24708568638483.0,18.358701,1857577794735.0,240753478316.0,4975327483.0,20372656747.0,,,,,,,,,,,,,,,,7.8,7,0.7485107481711011,0.6631226582407953
2024-02-14,23674141777210.0,17.708196,4804931046678.0,2145415089723.0,161373312499.0,749585804119.0,,,,,,,,,,,,,,,,9.5,7,0.7485107481711011,0.6631226582407953
2024-02-15,21688732170596.0,17.865192,2954303739031.0,1328708630294.0,154188233499.0,39182449447.0,,,,,,,,,,,,,,,,13.8,7,0.7485107481711011,0.6631226582407953
2024-02-16,20247718338758.0,18.567762,4919370348126.0,1660297958637.0,281277954131.0,1051749797960.0,,,,,,,,,,,,,,,,10.1,7,0.7485107481711011,0.6631226582407953
2024-02-17,19962813126634.0,,5745639794781.0,2453393387099.0,184346965599.0,1154706389366.0,,,,,,,,,,,,,,,,10.7,7,0.7485107481711011,0.6631226582407953
2024-02-18,19887265908704.0,,3794667933359.0,117533249396.0,139613544449.0,45691705456.0,,,,,,,,,,,,,,,,12.0,7,0.7485107481711011,0.6631226582407953
2024-02-19,17939273810931.0,18.059446,6337595326732.0,3913513704179.0,94520860239.0,1027562417358.0,,,,,,,,,,,,,,,,9.7,8,0.8229838658936564,0.5680647467311558
2024-02-20,17383866125941.0,16.242158,2714044405443.0,253075859087.0,90889360295.0,31648973674.0,,,,,,,,,,,,,,,,9.0,8,0.8229838658936564,0.5680647467311558
2024-02-21,18101385664915.0,14.405845,4731745645286.0,1106476937773.0,201134356627.0,201134356627.0,,,,,,,,,,,,,,,,9.6,8,0.8229838658936564,0.5680647467311558
2024-02-22,17513288646635.0,14.485576,1957103222689.0,157867607783.0,117476255882.0,60075024800.0,,,,,,,,,,,,,,,,7.2,8,0.8229838658936564,0.5680647467311558
2024-02-23,16075905092663.0,11.659017,6320799122643.0,632073757905.0,632073757905.0,0.0,,,,,,,,,,,,,,,,5.1,8,0.8229838658936564,0.5680647467311558
2024-02-24,15442399518936.0,,3048358448028.0,570241120029.0,242457310021.0,560215232072.0,,,,,,,,,,,,,,,,3.9,8,0.8229838658936564,0.5680647467311558
2024-02-25,14302988053119.0,11.763888,1307495866718.0,242856812921.0,294439633728.0,52637252957.0,,,,,,,,,,,,,,,,3.7,8,0.8229838658936564,0.5680647467311558
2024-02-26,13882331357085.0,12.784481,3571039405883.0,1098232387560.0,137252376540.0,823628589412.0,,,,,,,,,,,,,,,,4.8,9,0.8854560256532098,0.4647231720437686
2024-02-27,13003651882186.0,12.963558,1188834706855.0,220238776548.0,254340264530.0,97359748188.0,,,,,,,,,,,,,,,,3.8,9,0.8854560256532098,0.4647231720437686
2024-02-28,10780736789388.0,13.124025,1795363200497.0,564089521443.0,186316994237.0,387865357538.0,,,,,,,,,,,,,,,,6.4,9,0.8854560256532098,0.4647231720437686
2024-02-29,9547792771119.0,12.506778,1824505112552.0,439957026580.0,728626099453.0,51639348849.0,,,,,,,,,,,,,,,,7.5,9,0.8854560256532098,0.4647231720437686
2024-03-01,9566226152396.0,12.388925,1811389448993.0,581486935809.0,193818461260.0,961458886727.0,,,,,,,,,,,,,,,,4.3,9,0.8854560256532098,0.4647231720437686
2024-03-02,9911685169293.0,,1283831487300.0,323119712889.0,314193652457.0,139964372948.0,,,,,,,,,,,,,,,,3.5,9,0.8854560256532098,0.4647231720437686
2024-03-03,9217449909952.0,,1995241556658.0,1237743624571.0,750251140786.0,996869706219.0,,,,,,,,,,,,,,,,4.6,9,0.8854560256532098,0.4647231720437686
2024-03-04,8899509978464.0,10.233934,2242640911008.0,310635259784.0,306708760679.0,617393079543.0,,,,,,,,,,,,,,,,5.0,10,0.9350162426854148,0.3546048870425355
2024-03-05,9510577039888.0,9.021639,3328707775658.0,2710530606639.0,2370049172072.0,861682670736.0,,,,,,,,,,,,,,,,7.0,10,0.9350162426854148,0.3546048870425355
2024-03-06,9418374342276.0,9.138255,2882168411319.0,412317026648.0,1451365587771.0,412317026648.0,,,,,,,,,,,,,,,,5.8,10,0.9350162426854148,0.3546048870425355
2024-03-07,10765465261238.0,8.658767,9234710133537.0,1724148531095.0,2334586333461.0,1849648111408.0,,,,,,,,,,,,,,,,6.1,10,0.9350162426854148,0.3546048870425355
2024-03-08,10914246103125.0,8.49976,1970165854432.0,247026177362.0,555125467272.0,308065856463.0,,,,,,,,,,,,,,,,6.6,10,0.9350162426854148,0.3546048870425355
2024-03-09,13335487822014.0,,1654205581273.0,145629095291.0,140391841999.0,431664017879.0,,,,,,,,,,,,,,,,7.7,10,0.9350162426854148,0.3546048870425355
2024-03-10,13769317392445.0,,5363110451482.0,830633727585.0,541977520031.0,145207081267.0,,,,,,,,,,,,,,,,7.7,10,0.9350162426854148,0.3546048870425355
2024-03-11,14001955580115.0,8.005132,2087043056475.0,0.0,394698743497.0,712291306918.0,,,,,,,,,,,,,,,,7.3,11,0.970941817426052,0.239315664287558
2024-03-12,13191317955596.0,7.521134,2165503850947.0,779576561109.0,1298409642630.0,510871448557.0,,,,,,,,,,,,,,,,9.4,11,0.970941817426052,0.239315664287558
2024-03-13,12481693831213.0,6.584217,1834123241539.0,0.0,361139328926.0,505035009149.0,,,,,,,,,,,,,,,,10.6,11,0.970941817426052,0.239315664287558
2024-03-14,11041934771653.0,6.282601,579498410276.0,69439895714.0,190634994277.0,42063591505.0,,,,,,,,,,,,,,,,12.1,11,0.970941817426052,0.239315664287558
2024-03-15,10573618246071.0,6.032938,2060488736773.0,206009732245.0,302337559923.0,604695207589.0,,,,,,,,,,,,,,,,11.7,11,0.970941817426052,0.239315664287558
2024-03-16,9486313073884.0,,2199873716698.0,105999396808.0,522052760033.0,522052760033.0,,,,,,,,,,,,,,,,7.6,11,0.970941817426052,0.239315664287558
2024-03-17,9059945601884.0,,2669489986010.0,40373338420.0,391306155411.0,261153666539.0,,,,,,,,,,,,,,,,11.5,11,0.970941817426052,0.239315664287558
2024-03-18,9158790414254.0,6.830381,1168171655397.0,128419294059.0,262980475860.0,654401396838.0,,,,,,,,,,,,,,,,10.5,12,0.992708874098054,0.120536680255323
2024-03-19,8338763077388.0,7.586504,2578680991988.0,167671606257.0,633626646318.0,201014788249.0,,,,,,,,,,,,,,,,11.4,12,0.992708874098054,0.120536680255323
2024-03-20,8388040991119.0,7.879688,3026534501924.0,0.0,429219863682.0,346143657871.0,,,,,,,,,,,,,,,,12.3,12,0.992708874098054,0.120536680255323
2024-03-21,7282424022637.0,7.780024,2874757746407.0,67533714867.0,552796133791.0,233862719064.0,,,,,,,,,,,,,,,,9.9,12,0.992708874098054,0.120536680255323
2024-03-22,7307186482435.0,7.779805,4370620612722.0,80361897160.0,569830762300.0,242294598875.0,,,,,,,,,,,,,,,,9.9,12,0.992708874098054,0.120536680255323
2024-03-23,7824517289914.0,,2732906952542.0,249738966349.0,127362763531.0,621878968611.0,,,,,,,,,,,,,,,,6.4,12,0.992708874098054,0.120536680255323
2024-03-24,8655535601127.0,,2011226432659.0,63671382424.0,536691318835.0,0.0,,,,,,,,,,,,,,,,8.6,12,0.992708874098054,0.120536680255323
2024-03-25,9167962226292.0,7.77101,1801096010575.0,166875563210.0,79551883451.0,246427446660.0,,,,,,,,,,,,,,,,6.7,13,1.0,-1.6081226496766366e-16
2024-03-26,8517456588287.0,6.753717,1645072364238.0,90707363602.0,277872059011.0,0.0,,,,,,,,,,,,,,,,9.7,13,1.0,-1.6081226496766366e-16
2024-03-27,8415726626806.0,6.908733,301280415943.0,0.0,451931835662.0,139263733081.0,,,,,,,,,,,,,,,,7.4,13,1.0,-1.6081226496766366e-16
2024-03-28,11556272027235.0,7.101946,3240474908864.0,141453104744.0,134203321024.0,707327758434.0,,,,,,,,,,,,,,,,6.6,13,1.0,-1.6081226496766366e-16
2024-03-29,11646853404681.0,7.332784,391566678005.0,301166245501.0,189972283211.0,245568084395.0,,,,,,,,,,,,,,,,8.9,13,1.0,-1.6081226496766366e-16
2024-03-30,11653091208547.0,,595611733231.0,297791652253.0,297791652253.0,0.0,,,,,,,,,,,,,,,,9.0,13,1.0,-1.6081226496766366e-16
2024-03-31,12017255905084.0,,1931334428720.0,0.0,421015353133.0,198724270794.0,,,,,,,,,,,,,,,,7.7,13,1.0,-1.6081226496766366e-16
2024-04-01,9513403938549.0,6.831622,5551185370531.0,89878936756.0,445157138744.0,179762949305.0,,,,,,,,,,,,,,,,9.7,14,0.992708874098054,-0.1205366802553228
2024-04-02,8983902750899.0,8.166946,1162217957523.0,0.0,207583492306.0,0.0,,,,,,,,,,,,,,,,9.7,14,0.992708874098054,-0.1205366802553228
2024-04-03,7256874991730.0,8.020429,2957452975318.0,101953921368.0,393189131625.0,194143911432.0,,,,,,,,,,,,,,,,10.6,14,0.992708874098054,-0.1205366802553228
2024-04-04,7278958392008.0,7.938614,1567823349866.0,0.0,307972033575.0,0.0,,,,,,,,,,,,,,,,11.0,14,0.992708874098054,-0.1205366802553228
2024-04-05,7252663678878.0,7.584378,11990621875397.0,0.0,543166834071.0,411210979560.0,,,,,,,,,,,,,,,,13.0,14,0.992708874098054,-0.1205366802553228
2024-04-06,6954258429362.0,,2650314582486.0,168709613648.0,336969847103.0,451016441826.0,,,,,,,,,,,,,,,,15.0,14,0.992708874098054,-0.1205366802553228
2024-04-07,7313361335764.0,,3085919216584.0,25801678749.0,376310517614.0,0.0,,,,,,,,,,,,,,,,12.2,14,0.992708874098054,-0.1205366802553228
2024-04-08,6710947330018.0,7.482111,1554009784482.0,110495788198.0,597861809742.0,227617077365.0,,,,,,,,,,,,,,,,11.9,15,0.970941817426052,-0.2393156642875575
2024-04-09,6682344144525.0,6.772892,5442949708763.0,0.0,1485332371868.0,0.0,,,,,,,,,,,,,,,,9.0,15,0.970941817426052,-0.2393156642875575
2024-04-10,7209303963246.0,6.157567,853623551177.0,0.0,396022720232.0,130055557317.0,,,,,,,,,,,,,,,,8.9,15,0.970941817426052,-0.2393156642875575
2024-04-11,7915977385153.0,6.655909,4251485010810.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13.4,15,0.970941817426052,-0.2393156642875575
2024-04-12,7967343955753.0,6.899997,2719944421822.0,0.0,189737570868.0,315727493991.0,,,,,,,,,,,,,,,,13.7,15,0.970941817426052,-0.2393156642875575
