Date,Temp,WeekOfYear,SinWeek,CosWeek
2023-06-08,13.9,23,0.35460488704253584,-0.9350162426854147
2023-06-09,15.9,23,0.35460488704253584,-0.9350162426854147
2023-06-10,19.7,23,0.35460488704253584,-0.9350162426854147
2023-06-11,20.7,23,0.35460488704253584,-0.9350162426854147
2023-06-12,21.7,24,0.23931566428755768,-0.970941817426052
2023-06-13,20.9,24,0.23931566428755768,-0.970941817426052
2023-06-14,17.8,24,0.23931566428755768,-0.970941817426052
2023-06-15,18.5,24,0.23931566428755768,-0.970941817426052
2023-06-16,19.1,24,0.23931566428755768,-0.970941817426052
2023-06-17,18.0,24,0.23931566428755768,-0.970941817426052
2023-06-18,18.9,24,0.23931566428755768,-0.970941817426052
2023-06-19,18.0,25,0.12053668025532308,-0.992708874098054
2023-06-20,17.3,25,0.12053668025532308,-0.992708874098054
2023-06-21,17.9,25,0.12053668025532308,-0.992708874098054
2023-06-22,18.5,25,0.12053668025532308,-0.992708874098054
2023-06-23,18.0,25,0.12053668025532308,-0.992708874098054
2023-06-24,20.6,25,0.12053668025532308,-0.992708874098054
2023-06-25,21.3,25,0.12053668025532308,-0.992708874098054
2023-06-26,16.3,26,-3.216245299353273e-16,-1.0
2023-06-27,15.9,26,-3.216245299353273e-16,-1.0
2023-06-28,19.1,26,-3.216245299353273e-16,-1.0
2023-06-29,16.0,26,-3.216245299353273e-16,-1.0
2023-06-30,13.6,26,-3.216245299353273e-16,-1.0
2023-07-01,17.4,26,-3.216245299353273e-16,-1.0
2023-07-02,14.7,26,-3.216245299353273e-16,-1.0
2023-07-03,13.8,27,-0.12053668025532283,-0.992708874098054
2023-07-04,14.1,27,-0.12053668025532283,-0.992708874098054
2023-07-05,13.9,27,-0.12053668025532283,-0.992708874098054
2023-07-06,15.6,27,-0.12053668025532283,-0.992708874098054
2023-07-07,19.4,27,-0.12053668025532283,-0.992708874098054
2023-07-08,20.5,27,-0.12053668025532283,-0.992708874098054
2023-07-09,18.4,27,-0.12053668025532283,-0.992708874098054
2023-07-10,15.9,28,-0.23931566428755743,-0.9709418174260521
2023-07-11,17.5,28,-0.23931566428755743,-0.9709418174260521
2023-07-12,15.9,28,-0.23931566428755743,-0.9709418174260521
2023-07-13,16.2,28,-0.23931566428755743,-0.9709418174260521
2023-07-14,15.1,28,-0.23931566428755743,-0.9709418174260521
2023-07-15,17.1,28,-0.23931566428755743,-0.9709418174260521
2023-07-16,16.4,28,-0.23931566428755743,-0.9709418174260521
2023-07-17,15.9,29,-0.3546048870425356,-0.9350162426854148
2023-07-18,14.9,29,-0.3546048870425356,-0.9350162426854148
2023-07-19,17.1,29,-0.3546048870425356,-0.9350162426854148
2023-07-20,15.0,29,-0.3546048870425356,-0.9350162426854148
2023-07-21,14.2,29,-0.3546048870425356,-0.9350162426854148
2023-07-22,15.2,29,-0.3546048870425356,-0.9350162426854148
2023-07-23,17.1,29,-0.3546048870425356,-0.9350162426854148
2023-07-24,14.5,30,-0.46472317204376806,-0.8854560256532101
2023-07-25,13.9,30,-0.46472317204376806,-0.8854560256532101
2023-07-26,14.8,30,-0.46472317204376806,-0.8854560256532101
2023-07-27,17.8,30,-0.46472317204376806,-0.8854560256532101
2023-07-28,18.4,30,-0.46472317204376806,-0.8854560256532101
2023-07-29,17.7,30,-0.46472317204376806,-0.8854560256532101
2023-07-30,16.1,30,-0.46472317204376806,-0.8854560256532101
2023-07-31,16.4,31,-0.5680647467311556,-0.8229838658936565
2023-08-01,16.7,31,-0.5680647467311556,-0.8229838658936565
2023-08-02,16.3,31,-0.5680647467311556,-0.8229838658936565
2023-08-03,16.8,31,-0.5680647467311556,-0.8229838658936565
2023-08-04,15.3,31,-0.5680647467311556,-0.8229838658936565
2023-08-05,13.9,31,-0.5680647467311556,-0.8229838658936565
2023-08-06,14.1,31,-0.5680647467311556,-0.8229838658936565
2023-08-07,15.0,32,-0.663122658240795,-0.7485107481711013
2023-08-08,14.1,32,-0.663122658240795,-0.7485107481711013
2023-08-09,16.3,32,-0.663122658240795,-0.7485107481711013
2023-08-10,19.6,32,-0.663122658240795,-0.7485107481711013
2023-08-11,20.0,32,-0.663122658240795,-0.7485107481711013
2023-08-12,17.2,32,-0.663122658240795,-0.7485107481711013
2023-08-13,17.2,32,-0.663122658240795,-0.7485107481711013
2023-08-14,17.0,33,-0.7485107481711011,-0.6631226582407952
2023-08-15,16.6,33,-0.7485107481711011,-0.6631226582407952
2023-08-16,17.0,33,-0.7485107481711011,-0.6631226582407952
2023-08-17,18.2,33,-0.7485107481711011,-0.6631226582407952
2023-08-18,18.2,33,-0.7485107481711011,-0.6631226582407952
2023-08-19,19.3,33,-0.7485107481711011,-0.6631226582407952
2023-08-20,18.2,33,-0.7485107481711011,-0.6631226582407952
2023-08-21,17.4,34,-0.8229838658936564,-0.5680647467311559
2023-08-22,18.5,34,-0.8229838658936564,-0.5680647467311559
2023-08-23,17.6,34,-0.8229838658936564,-0.5680647467311559
2023-08-24,18.1,34,-0.8229838658936564,-0.5680647467311559
2023-08-25,14.5,34,-0.8229838658936564,-0.5680647467311559
2023-08-26,14.4,34,-0.8229838658936564,-0.5680647467311559
2023-08-27,13.5,34,-0.8229838658936564,-0.5680647467311559
2023-08-28,14.1,35,-0.8854560256532096,-0.4647231720437691
2023-08-29,15.7,35,-0.8854560256532096,-0.4647231720437691
2023-08-30,13.6,35,-0.8854560256532096,-0.4647231720437691
2023-08-31,13.1,35,-0.8854560256532096,-0.4647231720437691
2023-09-01,17.1,35,-0.8854560256532096,-0.4647231720437691
2023-09-02,18.1,35,-0.8854560256532096,-0.4647231720437691
2023-09-03,17.4,35,-0.8854560256532096,-0.4647231720437691
2023-09-04,20.2,36,-0.9350162426854147,-0.3546048870425359
2023-09-05,20.6,36,-0.9350162426854147,-0.3546048870425359
2023-09-06,21.1,36,-0.9350162426854147,-0.3546048870425359
2023-09-07,23.3,36,-0.9350162426854147,-0.3546048870425359
2023-09-08,22.0,36,-0.9350162426854147,-0.3546048870425359
2023-09-09,22.8,36,-0.9350162426854147,-0.3546048870425359
2023-09-10,21.6,36,-0.9350162426854147,-0.3546048870425359
2023-09-11,19.9,37,-0.970941817426052,-0.23931566428755774
2023-09-12,17.0,37,-0.970941817426052,-0.23931566428755774
2023-09-13,13.7,37,-0.970941817426052,-0.23931566428755774
2023-09-14,15.7,37,-0.970941817426052,-0.23931566428755774
2023-09-15,16.7,37,-0.970941817426052,-0.23931566428755774
2023-09-16,15.6,37,-0.970941817426052,-0.23931566428755774
2023-09-17,16.8,37,-0.970941817426052,-0.23931566428755774
2023-09-18,16.0,38,-0.992708874098054,-0.12053668025532357
2023-09-19,14.3,38,-0.992708874098054,-0.12053668025532357
2023-09-20,16.5,38,-0.992708874098054,-0.12053668025532357
2023-09-21,13.2,38,-0.992708874098054,-0.12053668025532357
2023-09-22,11.7,38,-0.992708874098054,-0.12053668025532357
2023-09-23,12.1,38,-0.992708874098054,-0.12053668025532357
2023-09-24,15.2,38,-0.992708874098054,-0.12053668025532357
2023-09-25,16.6,39,-1.0,-1.8369701987210297e-16
2023-09-26,15.7,39,-1.0,-1.8369701987210297e-16
2023-09-27,15.3,39,-1.0,-1.8369701987210297e-16
2023-09-28,15.1,39,-1.0,-1.8369701987210297e-16
2023-09-29,15.1,39,-1.0,-1.8369701987210297e-16
2023-09-30,13.7,39,-1.0,-1.8369701987210297e-16
2023-10-01,16.6,39,-1.0,-1.8369701987210297e-16
2023-10-02,15.1,40,-0.992708874098054,0.1205366802553232
2023-10-03,13.3,40,-0.992708874098054,0.1205366802553232
2023-10-04,13.6,40,-0.992708874098054,0.1205366802553232
2023-10-05,14.3,40,-0.992708874098054,0.1205366802553232
2023-10-06,16.4,40,-0.992708874098054,0.1205366802553232
2023-10-07,17.5,40,-0.992708874098054,0.1205366802553232
2023-10-08,16.8,40,-0.992708874098054,0.1205366802553232
2023-10-09,16.8,41,-0.9709418174260521,0.23931566428755738
2023-10-10,16.1,41,-0.9709418174260521,0.23931566428755738
2023-10-11,14.6,41,-0.9709418174260521,0.23931566428755738
2023-10-12,12.0,41,-0.9709418174260521,0.23931566428755738
2023-10-13,13.3,41,-0.9709418174260521,0.23931566428755738
2023-10-14,9.2,41,-0.9709418174260521,0.23931566428755738
2023-10-15,6.1,41,-0.9709418174260521,0.23931566428755738
2023-10-16,6.1,42,-0.9350162426854148,0.35460488704253557
2023-10-17,9.6,42,-0.9350162426854148,0.35460488704253557
2023-10-18,12.6,42,-0.9350162426854148,0.35460488704253557
2023-10-19,14.6,42,-0.9350162426854148,0.35460488704253557
2023-10-20,13.0,42,-0.9350162426854148,0.35460488704253557
2023-10-21,11.3,42,-0.9350162426854148,0.35460488704253557
2023-10-22,9.7,42,-0.9350162426854148,0.35460488704253557
2023-10-23,9.5,43,-0.8854560256532101,0.464723172043768
2023-10-24,10.6,43,-0.8854560256532101,0.464723172043768
2023-10-25,8.6,43,-0.8854560256532101,0.464723172043768
2023-10-26,10.1,43,-0.8854560256532101,0.464723172043768
2023-10-27,10.6,43,-0.8854560256532101,0.464723172043768
2023-10-28,10.2,43,-0.8854560256532101,0.464723172043768
2023-10-29,10.0,43,-0.8854560256532101,0.464723172043768
2023-10-30,10.6,44,-0.822983865893657,0.5680647467311548
2023-10-31,9.3,44,-0.822983865893657,0.5680647467311548
2023-11-01,11.2,44,-0.822983865893657,0.5680647467311548
2023-11-02,8.7,44,-0.822983865893657,0.5680647467311548
2023-11-03,9.8,44,-0.822983865893657,0.5680647467311548
2023-11-04,7.6,44,-0.822983865893657,0.5680647467311548
2023-11-05,8.7,44,-0.822983865893657,0.5680647467311548
2023-11-06,9.0,45,-0.7485107481711011,0.6631226582407953
2023-11-07,8.6,45,-0.7485107481711011,0.6631226582407953
2023-11-08,8.7,45,-0.7485107481711011,0.6631226582407953
2023-11-09,7.5,45,-0.7485107481711011,0.6631226582407953
2023-11-10,6.6,45,-0.7485107481711011,0.6631226582407953
2023-11-11,6.4,45,-0.7485107481711011,0.6631226582407953
2023-11-12,7.4,45,-0.7485107481711011,0.6631226582407953
2023-11-13,9.1,46,-0.6631226582407956,0.7485107481711007
2023-11-14,10.5,46,-0.6631226582407956,0.7485107481711007
2023-11-15,9.3,46,-0.6631226582407956,0.7485107481711007
2023-11-16,5.5,46,-0.6631226582407956,0.7485107481711007
2023-11-17,7.7,46,-0.6631226582407956,0.7485107481711007
2023-11-18,9.8,46,-0.6631226582407956,0.7485107481711007
2023-11-19,11.3,46,-0.6631226582407956,0.7485107481711007
2023-11-20,9.0,47,-0.5680647467311559,0.8229838658936564
2023-11-21,8.8,47,-0.5680647467311559,0.8229838658936564
2023-11-22,7.9,47,-0.5680647467311559,0.8229838658936564
2023-11-23,10.3,47,-0.5680647467311559,0.8229838658936564
2023-11-24,7.3,47,-0.5680647467311559,0.8229838658936564
2023-11-25,1.8,47,-0.5680647467311559,0.8229838658936564
2023-11-26,2.8,47,-0.5680647467311559,0.8229838658936564
2023-11-27,4.4,48,-0.4647231720437684,0.88545602565321
2023-11-28,4.4,48,-0.4647231720437684,0.88545602565321
2023-11-29,1.1,48,-0.4647231720437684,0.88545602565321
2023-11-30,0.3,48,-0.4647231720437684,0.88545602565321
2023-12-01,-0.5,48,-0.4647231720437684,0.88545602565321
2023-12-02,0.0,48,-0.4647231720437684,0.88545602565321
2023-12-03,1.7,48,-0.4647231720437684,0.88545602565321
2023-12-04,4.2,49,-0.35460488704253595,0.9350162426854147
2023-12-05,5.0,49,-0.35460488704253595,0.9350162426854147
2023-12-06,2.1,49,-0.35460488704253595,0.9350162426854147
2023-12-07,3.4,49,-0.35460488704253595,0.9350162426854147
2023-12-08,7.5,49,-0.35460488704253595,0.9350162426854147
2023-12-09,9.1,49,-0.35460488704253595,0.9350162426854147
2023-12-10,8.6,49,-0.35460488704253595,0.9350162426854147
2023-12-11,8.2,50,-0.2393156642875578,0.970941817426052
2023-12-12,7.2,50,-0.2393156642875578,0.970941817426052
2023-12-13,6.6,50,-0.2393156642875578,0.970941817426052
2023-12-14,4.3,50,-0.2393156642875578,0.970941817426052
2023-12-15,6.5,50,-0.2393156642875578,0.970941817426052
2023-12-16,8.8,50,-0.2393156642875578,0.970941817426052
2023-12-17,9.3,50,-0.2393156642875578,0.970941817426052
2023-12-18,10.1,51,-0.12053668025532363,0.992708874098054
2023-12-19,9.1,51,-0.12053668025532363,0.992708874098054
2023-12-20,8.4,51,-0.12053668025532363,0.992708874098054
2023-12-21,10.3,51,-0.12053668025532363,0.992708874098054
2023-12-22,9.7,51,-0.12053668025532363,0.992708874098054
2023-12-23,10.9,51,-0.12053668025532363,0.992708874098054
2023-12-24,11.4,51,-0.12053668025532363,0.992708874098054
2023-12-25,10.7,52,6.432490598706546e-16,1.0
2023-12-26,7.6,52,6.432490598706546e-16,1.0
2023-12-27,7.7,52,6.432490598706546e-16,1.0
2023-12-28,9.1,52,6.432490598706546e-16,1.0
2023-12-29,7.7,52,6.432490598706546e-16,1.0
2023-12-30,7.4,52,6.432490598706546e-16,1.0
2023-12-31,6.5,52,6.432490598706546e-16,1.0
2024-01-01,8.1,1,0.12053668025532305,0.992708874098054
2024-01-02,8.5,1,0.12053668025532305,0.992708874098054
2024-01-03,8.1,1,0.12053668025532305,0.992708874098054
2024-01-04,6.0,1,0.12053668025532305,0.992708874098054
2024-01-05,5.7,1,0.12053668025532305,0.992708874098054
2024-01-06,3.8,1,0.12053668025532305,0.992708874098054
2024-01-07,2.3,1,0.12053668025532305,0.992708874098054
2024-01-08,1.4,2,0.23931566428755774,0.970941817426052
2024-01-09,2.1,2,0.23931566428755774,0.970941817426052
2024-01-10,2.9,2,0.23931566428755774,0.970941817426052
2024-01-11,3.5,2,0.23931566428755774,0.970941817426052
2024-01-12,3.7,2,0.23931566428755774,0.970941817426052
2024-01-13,3.3,2,0.23931566428755774,0.970941817426052
2024-01-14,2.8,2,0.23931566428755774,0.970941817426052
2024-01-15,0.2,3,0.3546048870425356,0.9350162426854148
2024-01-16,0.4,3,0.3546048870425356,0.9350162426854148
2024-01-17,-0.4,3,0.3546048870425356,0.9350162426854148
2024-01-18,-2.0,3,0.3546048870425356,0.9350162426854148
2024-01-19,0.2,3,0.3546048870425356,0.9350162426854148
2024-01-20,4.1,3,0.3546048870425356,0.9350162426854148
2024-01-21,8.0,3,0.3546048870425356,0.9350162426854148
2024-01-22,8.5,4,0.4647231720437685,0.8854560256532099
2024-01-23,8.8,4,0.4647231720437685,0.8854560256532099
2024-01-24,8.4,4,0.4647231720437685,0.8854560256532099
2024-01-25,8.2,4,0.4647231720437685,0.8854560256532099
2024-01-26,7.1,4,0.4647231720437685,0.8854560256532099
2024-01-27,5.3,4,0.4647231720437685,0.8854560256532099
2024-01-28,7.5,4,0.4647231720437685,0.8854560256532099
2024-01-29,8.6,5,0.5680647467311558,0.8229838658936564
2024-01-30,6.7,5,0.5680647467311558,0.8229838658936564
2024-01-31,6.7,5,0.5680647467311558,0.8229838658936564
2024-02-01,5.7,5,0.5680647467311558,0.8229838658936564
2024-02-02,8.4,5,0.5680647467311558,0.8229838658936564
2024-02-03,11.0,5,0.5680647467311558,0.8229838658936564
2024-02-04,10.7,5,0.5680647467311558,0.8229838658936564
2024-02-05,9.8,6,0.6631226582407952,0.7485107481711011
2024-02-06,10.3,6,0.6631226582407952,0.7485107481711011
2024-02-07,4.1,6,0.6631226582407952,0.7485107481711011
2024-02-08,5.2,6,0.6631226582407952,0.7485107481711011
2024-02-09,6.9,6,0.6631226582407952,0.7485107481711011
2024-02-10,8.1,6,0.6631226582407952,0.7485107481711011
2024-02-11,7.3,6,0.6631226582407952,0.7485107481711011
2024-02-12,5.5,7,0.7485107481711011,0.6631226582407953
2024-02-13,7.8,7,0.7485107481711011,0.6631226582407953
2024-02-14,9.5,7,0.7485107481711011,0.6631226582407953
2024-02-15,13.8,7,0.7485107481711011,0.6631226582407953
2024-02-16,10.1,7,0.7485107481711011,0.6631226582407953
2024-02-17,10.7,7,0.7485107481711011,0.6631226582407953
2024-02-18,12.0,7,0.7485107481711011,0.6631226582407953
2024-02-19,9.7,8,0.8229838658936564,0.5680647467311558
2024-02-20,9.0,8,0.8229838658936564,0.5680647467311558
2024-02-21,9.6,8,0.8229838658936564,0.5680647467311558
2024-02-22,7.2,8,0.8229838658936564,0.5680647467311558
2024-02-23,5.1,8,0.8229838658936564,0.5680647467311558
2024-02-24,3.9,8,0.8229838658936564,0.5680647467311558
2024-02-25,3.7,8,0.8229838658936564,0.5680647467311558
2024-02-26,4.8,9,0.8854560256532098,0.4647231720437686
2024-02-27,3.8,9,0.8854560256532098,0.4647231720437686
2024-02-28,6.4,9,0.8854560256532098,0.4647231720437686
2024-02-29,7.5,9,0.8854560256532098,0.4647231720437686
2024-03-01,4.3,9,0.8854560256532098,0.4647231720437686
2024-03-02,3.5,9,0.8854560256532098,0.4647231720437686
2024-03-03,4.6,9,0.8854560256532098,0.4647231720437686
2024-03-04,5.0,10,0.9350162426854148,0.35460488704253557
2024-03-05,7.0,10,0.9350162426854148,0.35460488704253557
2024-03-06,5.8,10,0.9350162426854148,0.35460488704253557
2024-03-07,6.1,10,0.9350162426854148,0.35460488704253557
2024-03-08,6.6,10,0.9350162426854148,0.35460488704253557
2024-03-09,7.7,10,0.9350162426854148,0.35460488704253557
2024-03-10,7.7,10,0.9350162426854148,0.35460488704253557
2024-03-11,7.3,11,0.970941817426052,0.23931566428755804
2024-03-12,9.4,11,0.970941817426052,0.23931566428755804
2024-03-13,10.6,11,0.970941817426052,0.23931566428755804
2024-03-14,12.1,11,0.970941817426052,0.23931566428755804
2024-03-15,11.7,11,0.970941817426052,0.23931566428755804
2024-03-16,7.6,11,0.970941817426052,0.23931566428755804
2024-03-17,11.5,11,0.970941817426052,0.23931566428755804
2024-03-18,10.5,12,0.992708874098054,0.120536680255323
2024-03-19,11.4,12,0.992708874098054,0.120536680255323
2024-03-20,12.3,12,0.992708874098054,0.120536680255323
2024-03-21,9.9,12,0.992708874098054,0.120536680255323
2024-03-22,9.9,12,0.992708874098054,0.120536680255323
2024-03-23,6.4,12,0.992708874098054,0.120536680255323
2024-03-24,8.6,12,0.992708874098054,0.120536680255323
2024-03-25,6.7,13,1.0,-1.6081226496766366e-16
2024-03-26,9.7,13,1.0,-1.6081226496766366e-16
2024-03-27,7.4,13,1.0,-1.6081226496766366e-16
2024-03-28,6.6,13,1.0,-1.6081226496766366e-16
2024-03-29,8.9,13,1.0,-1.6081226496766366e-16
2024-03-30,9.0,13,1.0,-1.6081226496766366e-16
2024-03-31,7.7,13,1.0,-1.6081226496766366e-16
2024-04-01,9.7,14,0.992708874098054,-0.12053668025532288
2024-04-02,9.7,14,0.992708874098054,-0.12053668025532288
2024-04-03,10.6,14,0.992708874098054,-0.12053668025532288
2024-04-04,11.0,14,0.992708874098054,-0.12053668025532288
2024-04-05,13.0,14,0.992708874098054,-0.12053668025532288
2024-04-06,15.0,14,0.992708874098054,-0.12053668025532288
2024-04-07,12.2,14,0.992708874098054,-0.12053668025532288
2024-04-08,11.9,15,0.9709418174260521,-0.2393156642875575
2024-04-09,9.0,15,0.9709418174260521,-0.2393156642875575
2024-04-10,8.9,15,0.9709418174260521,-0.2393156642875575
2024-04-11,13.4,15,0.9709418174260521,-0.2393156642875575
2024-04-12,13.7,15,0.9709418174260521,-0.2393156642875575
2024-04-13,13.1,15,0.9709418174260521,-0.2393156642875575
2024-04-14,9.7,15,0.9709418174260521,-0.2393156642875575
2024-04-15,8.1,16,0.9350162426854148,-0.35460488704253545
2024-04-16,9.0,16,0.9350162426854148,-0.35460488704253545
2024-04-17,7.2,16,0.9350162426854148,-0.35460488704253545
2024-04-18,6.4,16,0.9350162426854148,-0.35460488704253545
2024-04-19,10.7,16,0.9350162426854148,-0.35460488704253545
2024-04-20,6.7,16,0.9350162426854148,-0.35460488704253545
2024-04-21,8.2,16,0.9350162426854148,-0.35460488704253545
2024-04-22,7.0,17,0.8854560256532099,-0.4647231720437685
2024-04-23,8.2,17,0.8854560256532099,-0.4647231720437685
2024-04-24,7.2,17,0.8854560256532099,-0.4647231720437685
2024-04-25,6.8,17,0.8854560256532099,-0.4647231720437685
2024-04-26,6.2,17,0.8854560256532099,-0.4647231720437685
2024-04-27,7.0,17,0.8854560256532099,-0.4647231720437685
2024-04-28,8.4,17,0.8854560256532099,-0.4647231720437685
2024-04-29,9.9,18,0.8229838658936565,-0.5680647467311557
2024-04-30,13.2,18,0.8229838658936565,-0.5680647467311557
2024-05-01,13.9,18,0.8229838658936565,-0.5680647467311557
2024-05-02,13.0,18,0.8229838658936565,-0.5680647467311557
2024-05-03,10.5,18,0.8229838658936565,-0.5680647467311557
2024-05-04,11.9,18,0.8229838658936565,-0.5680647467311557
2024-05-05,12.3,18,0.8229838658936565,-0.5680647467311557
2024-05-06,12.8,19,0.7485107481711013,-0.6631226582407951
2024-05-07,13.8,19,0.7485107481711013,-0.6631226582407951
2024-05-08,14.2,19,0.7485107481711013,-0.6631226582407951
2024-05-09,15.6,19,0.7485107481711013,-0.6631226582407951
2024-05-10,16.5,19,0.7485107481711013,-0.6631226582407951
2024-05-11,16.3,19,0.7485107481711013,-0.6631226582407951
2024-05-12,17.6,19,0.7485107481711013,-0.6631226582407951
2024-05-13,14.9,20,0.6631226582407952,-0.7485107481711012
2024-05-14,15.1,20,0.6631226582407952,-0.7485107481711012
2024-05-15,16.0,20,0.6631226582407952,-0.7485107481711012
2024-05-16,13.9,20,0.6631226582407952,-0.7485107481711012
2024-05-17,15.4,20,0.6631226582407952,-0.7485107481711012
2024-05-18,15.9,20,0.6631226582407952,-0.7485107481711012
2024-05-19,15.3,20,0.6631226582407952,-0.7485107481711012
2024-05-20,13.9,21,0.5680647467311558,-0.8229838658936564
2024-05-21,12.3,21,0.5680647467311558,-0.8229838658936564
2024-05-22,13.3,21,0.5680647467311558,-0.8229838658936564
2024-05-23,12.8,21,0.5680647467311558,-0.8229838658936564
2024-05-24,12.8,21,0.5680647467311558,-0.8229838658936564
2024-05-25,13.6,21,0.5680647467311558,-0.8229838658936564
2024-05-26,14.8,21,0.5680647467311558,-0.8229838658936564
2024-05-27,12.8,22,0.46472317204376906,-0.8854560256532096
2024-05-28,12.8,22,0.46472317204376906,-0.8854560256532096
2024-05-29,14.5,22,0.46472317204376906,-0.8854560256532096
2024-05-30,14.4,22,0.46472317204376906,-0.8854560256532096
2024-05-31,12.8,22,0.46472317204376906,-0.8854560256532096
2024-06-01,12.5,22,0.46472317204376906,-0.8854560256532096
2024-06-02,13.8,22,0.46472317204376906,-0.8854560256532096
2024-06-03,14.5,23,0.35460488704253584,-0.9350162426854147
2024-06-04,14.2,23,0.35460488704253584,-0.9350162426854147
2024-06-05,10.2,23,0.35460488704253584,-0.9350162426854147
2024-06-06,12.4,23,0.35460488704253584,-0.9350162426854147
2024-06-07,12.0,23,0.35460488704253584,-0.9350162426854147
2024-06-08,12.7,23,0.35460488704253584,-0.9350162426854147
2024-06-09,10.3,23,0.35460488704253584,-0.9350162426854147
2024-06-10,11.7,24,0.23931566428755768,-0.970941817426052
2024-06-11,10.5,24,0.23931566428755768,-0.970941817426052
2024-06-12,10.9,24,0.23931566428755768,-0.970941817426052
2024-06-13,10.0,24,0.23931566428755768,-0.970941817426052
2024-06-14,14.1,24,0.23931566428755768,-0.970941817426052
2024-06-15,12.5,24,0.23931566428755768,-0.970941817426052
2024-06-16,13.6,24,0.23931566428755768,-0.970941817426052
2024-06-17,14.0,25,0.12053668025532308,-0.992708874098054
2024-06-18,13.7,25,0.12053668025532308,-0.992708874098054
2024-06-19,14.7,25,0.12053668025532308,-0.992708874098054
2024-06-20,14.6,25,0.12053668025532308,-0.992708874098054
2024-06-21,15.5,25,0.12053668025532308,-0.992708874098054
2024-06-22,16.6,25,0.12053668025532308,-0.992708874098054
2024-06-23,16.7,25,0.12053668025532308,-0.992708874098054
2024-06-24,18.8,26,-3.216245299353273e-16,-1.0
2024-06-25,19.8,26,-3.216245299353273e-16,-1.0
2024-06-26,20.7,26,-3.216245299353273e-16,-1.0
2024-06-27,17.5,26,-3.216245299353273e-16,-1.0
2024-06-28,14.7,26,-3.216245299353273e-16,-1.0
2024-06-29,14.8,26,-3.216245299353273e-16,-1.0
2024-06-30,13.7,26,-3.216245299353273e-16,-1.0
2024-07-01,13.4,27,-0.12053668025532283,-0.992708874098054
2024-07-02,14.6,27,-0.12053668025532283,-0.992708874098054
2024-07-03,14.2,27,-0.12053668025532283,-0.992708874098054
2024-07-04,13.7,27,-0.12053668025532283,-0.992708874098054
2024-07-05,15.1,27,-0.12053668025532283,-0.992708874098054
2024-07-06,12.5,27,-0.12053668025532283,-0.992708874098054
2024-07-07,13.4,27,-0.12053668025532283,-0.992708874098054
2024-07-08,13.4,28,-0.23931566428755743,-0.9709418174260521
2024-07-09,16.1,28,-0.23931566428755743,-0.9709418174260521
2024-07-10,16.5,28,-0.23931566428755743,-0.9709418174260521
2024-07-11,15.7,28,-0.23931566428755743,-0.9709418174260521
2024-07-12,14.1,28,-0.23931566428755743,-0.9709418174260521
2024-07-13,14.4,28,-0.23931566428755743,-0.9709418174260521
2024-07-14,15.1,28,-0.23931566428755743,-0.9709418174260521
2024-07-15,14.6,29,-0.3546048870425356,-0.9350162426854148
2024-07-16,16.9,29,-0.3546048870425356,-0.9350162426854148
2024-07-17,16.9,29,-0.3546048870425356,-0.9350162426854148
2024-07-18,18.7,29,-0.3546048870425356,-0.9350162426854148
2024-07-19,21.4,29,-0.3546048870425356,-0.9350162426854148
2024-07-20,19.1,29,-0.3546048870425356,-0.9350162426854148
2024-07-21,16.9,29,-0.3546048870425356,-0.9350162426854148
2024-07-22,17.1,30,-0.46472317204376806,-0.8854560256532101
2024-07-23,18.6,30,-0.46472317204376806,-0.8854560256532101
2024-07-24,17.2,30,-0.46472317204376806,-0.8854560256532101
2024-07-25,17.7,30,-0.46472317204376806,-0.8854560256532101
2024-07-26,16.7,30,-0.46472317204376806,-0.8854560256532101
2024-07-27,15.6,30,-0.46472317204376806,-0.8854560256532101
2024-07-28,16.8,30,-0.46472317204376806,-0.8854560256532101
2024-07-29,18.6,31,-0.5680647467311556,-0.8229838658936565
2024-07-30,19.5,31,-0.5680647467311556,-0.8229838658936565
2024-07-31,20.5,31,-0.5680647467311556,-0.8229838658936565
2024-08-01,20.8,31,-0.5680647467311556,-0.8229838658936565
2024-08-02,19.4,31,-0.5680647467311556,-0.8229838658936565
2024-08-03,18.3,31,-0.5680647467311556,-0.8229838658936565
2024-08-04,16.1,31,-0.5680647467311556,-0.8229838658936565
2024-08-05,18.9,32,-0.663122658240795,-0.7485107481711013
2024-08-06,18.2,32,-0.663122658240795,-0.7485107481711013
2024-08-07,15.5,32,-0.663122658240795,-0.7485107481711013
2024-08-08,16.1,32,-0.663122658240795,-0.7485107481711013
2024-08-09,19.1,32,-0.663122658240795,-0.7485107481711013
2024-08-10,18.5,32,-0.663122658240795,-0.7485107481711013
2024-08-11,19.4,32,-0.663122658240795,-0.7485107481711013
2024-08-12,22.1,33,-0.7485107481711011,-0.6631226582407952
2024-08-13,17.1,33,-0.7485107481711011,-0.6631226582407952
2024-08-14,16.5,33,-0.7485107481711011,-0.6631226582407952
2024-08-15,16.9,33,-0.7485107481711011,-0.6631226582407952
2024-08-16,15.5,33,-0.7485107481711011,-0.6631226582407952
2024-08-17,14.9,33,-0.7485107481711011,-0.6631226582407952
2024-08-18,16.6,33,-0.7485107481711011,-0.6631226582407952
2024-08-19,14.0,34,-0.8229838658936564,-0.5680647467311559
2024-08-20,17.3,34,-0.8229838658936564,-0.5680647467311559
2024-08-21,14.7,34,-0.8229838658936564,-0.5680647467311559
2024-08-22,17.0,34,-0.8229838658936564,-0.5680647467311559
