Season,ISOyear,WeekBeginning,WeekEnding,WastewaterTreatmentWork,Average(Mgc),Average(Mgc)QF,PercentCoverage
2024/25,2024,20241005,20241011,Dunnswood,9.06,,100
2024/25,2024,20241005,20241011,Harthill,28.37,,100
2024/25,2024,20241005,20241011,Lanark,24.63,,100
2024/25,2024,20241005,20241011,Lesmahagow,46.59,,100
2024/25,2024,20241005,20241011,Mauldslie,66.32,,100
2024/25,2024,20241005,20241011,Shotts,28.71,,100
2024/25,2024,20241005,20241011,Skellyton,12.28,,100
2024/25,2024,20241005,20241011,Stonehouse,39.93,,100
2024/25,2024,20241005,20241011,Strathaven,74.66,,100
2024/25,2024,20241005,20241011,Swinstie,41.3,,100
2024/25,2024,20241005,20241011,Armadale,172.33,,100
2024/25,2024,20241005,20241011,Bathgate,27.64,,100
2024/25,2024,20241005,20241011,Blackburn,8.05,,100
2024/25,2024,20241005,20241011,Blackridge,11.64,,100
2024/25,2024,20241005,20241011,Dunbar,13.09,,100
2024/25,2024,20241005,20241011,East Calder,36.6,,100
2024/25,2024,20241005,20241011,Fauldhouse,4.19,,100
2024/25,2024,20241005,20241011,Haddington,41.16,,100
2024/25,2024,20241005,20241011,Linlithgow,31.21,,100
2024/25,2024,20241005,20241011,Newbridge,92.63,,100
2024/25,2024,20241005,20241011,Penicuik,112.22,,100
2024/25,2024,20241005,20241011,Whitburn,14.51,,100
2024/25,2024,20241005,20241011,Winchburgh,2.06,,100
2024/25,2024,20241005,20241011,Blairgowrie,131.83,,100
2024/25,2024,20241005,20241011,Forfar,20.96,,100
2024/25,2024,20241005,20241011,Montrose,16.34,,100
2024/25,2024,20241005,20241011,Perth,14.93,,100
2024/25,2024,20241012,20241018,Meadowhead,4.77,,100
2024/25,2024,20241012,20241018,Galashiels,6.2,,100
2024/25,2024,20241012,20241018,Hawick,5.41,,100
2024/25,2024,20241012,20241018,Peebles,3.73,,100
2024/25,2024,20241012,20241018,Annan,1.25,,100
2024/25,2024,20241012,20241018,Dalbeattie,10.43,,100
2024/25,2024,20241012,20241018,Dalscone,NA,:,0
2024/25,2024,20241012,20241018,Lockerbie,0,,100
2024/25,2024,20241012,20241018,Troqueer,5.03,,100
2024/25,2024,20241012,20241018,Dunfermline,14.24,,100
2024/25,2024,20241012,20241018,Levenmouth,21.02,,100
2024/25,2024,20241012,20241018,Falkirk,1.11,,100
2024/25,2024,20241012,20241018,Stirling,0.87,,100
2024/25,2024,20241012,20241018,Nigg,16.83,,100
2024/25,2024,20241012,20241018,Dalmuir,2.03,,100
2024/25,2024,20241012,20241018,Shieldhall,8.35,,100
2024/25,2024,20241012,20241018,Allanfearn,10.28,,100
2024/25,2024,20241012,20241018,Fort William,1.37,,100
2024/25,2024,20241012,20241018,Helensburgh,NA,:,0
2024/25,2024,20241012,20241018,Nairn,78.07,,100
2024/25,2024,20241012,20241018,Carbarns,43.06,,100
2024/25,2024,20241012,20241018,Hamilton,3.43,,100
2024/25,2024,20241012,20241018,Philipshill,3.62,,100
2024/25,2024,20241012,20241018,Seafield,5.56,,100
2024/25,2024,20241012,20241018,Kirkwall,NA,:,0
2024/25,2024,20241012,20241018,Lerwick,2.36,,100
2024/25,2024,20241012,20241018,Hatton,16.62,,100
2024/25,2024,20241012,20241018,Stornoway,0,,100
2024/25,2024,20241012,20241018,Cumnock,1.11,,100
2024/25,2024,20241012,20241018,Fairlie,NA,:,0
2024/25,2024,20241012,20241018,Girvan,3.19,,100
2024/25,2024,20241012,20241018,Largs,14.35,,100
2024/25,2024,20241012,20241018,Maybole,16.43,,100
2024/25,2024,20241012,20241018,Muirkirk,NA,:,0
2024/25,2024,20241012,20241018,New Cumnock,0,,100
2024/25,2024,20241012,20241018,Stevenston,23.23,,100
2024/25,2024,20241012,20241018,Coldstream,18.2,,100
2024/25,2024,20241012,20241018,Duns,8.52,,100
2024/25,2024,20241012,20241018,Eyemouth,0,,100
2024/25,2024,20241012,20241018,Jedburgh,0,,100
2024/25,2024,20241012,20241018,Kelso,0,,100
2024/25,2024,20241012,20241018,Newtown St Boswell,0.86,,100
2024/25,2024,20241012,20241018,Selkirk,6.91,,100
2024/25,2024,20241012,20241018,Langholm,0,,100
2024/25,2024,20241012,20241018,Loch Ryan,2.21,,100
2024/25,2024,20241012,20241018,Sanquhar,0,,100
2024/25,2024,20241012,20241018,Bowhouse,1.82,,100
2024/25,2024,20241012,20241018,Cupar,2.28,,100
2024/25,2024,20241012,20241018,Guardbridge,0.53,,100
2024/25,2024,20241012,20241018,Ironmill Bay,1.72,,100
2024/25,2024,20241012,20241018,Kincardine,NA,:,0
2024/25,2024,20241012,20241018,Kirkcaldy,19.75,,100
2024/25,2024,20241012,20241018,Newburgh,3.01,,100
2024/25,2024,20241012,20241018,Newport & Tayport,1.64,,100
2024/25,2024,20241012,20241018,Springfield,5.76,,100
2024/25,2024,20241012,20241018,St Andrews,0.43,,100
2024/25,2024,20241012,20241018,Alloa,19.06,,100
2024/25,2024,20241012,20241018,Alva,0,,100
2024/25,2024,20241012,20241018,Boness,5.42,,100
2024/25,2024,20241012,20241018,Bonnybridge,4.81,,100
2024/25,2024,20241012,20241018,Denny,0,,100
2024/25,2024,20241012,20241018,Dunblane,14.12,,100
2024/25,2024,20241012,20241018,Kinneil,24.76,,100
2024/25,2024,20241012,20241018,Tillicoultry,142.36,,100
2024/25,2024,20241012,20241018,Banchory,0,,100
2024/25,2024,20241012,20241018,Banff,7.08,,100
2024/25,2024,20241012,20241018,Buckie,25.58,,100
2024/25,2024,20241012,20241018,Ellon,18.85,,100
2024/25,2024,20241012,20241018,Forres,29.38,,100
2024/25,2024,20241012,20241018,Fraserburgh,1.42,,100
2024/25,2024,20241012,20241018,Huntly,11.07,,100
2024/25,2024,20241012,20241018,Inverurie,6.99,,100
2024/25,2024,20241012,20241018,Lossiemouth,0,,100
2024/25,2024,20241012,20241018,Persley,51.41,,100
2024/25,2024,20241012,20241018,Peterhead,6.91,,100
2024/25,2024,20241012,20241018,Turriff,5.97,,100
2024/25,2024,20241012,20241018,Ardoch,1.62,,100
2024/25,2024,20241012,20241018,Daldowie,13.59,,100
2024/25,2024,20241012,20241018,Dalmarnock,1.25,,100
2024/25,2024,20241012,20241018,Erskine,5.77,,100
2024/25,2024,20241012,20241018,Inverclyde,41.33,,100
2024/25,2024,20241012,20241018,Neilston,0,,100
2024/25,2024,20241012,20241018,Paisley,1.67,,100
2024/25,2024,20241012,20241018,Uplawmoor,NA,:,0
2024/25,2024,20241012,20241018,Alness,0,,100
2024/25,2024,20241012,20241018,Aviemore,6.5,,100
2024/25,2024,20241012,20241018,Dunoon,67.54,,100
2024/25,2024,20241012,20241018,Grantown on Spey,NA,:,0
2024/25,2024,20241012,20241018,Oban,34.47,,100
2024/25,2024,20241012,20241018,Thurso,22.48,,100
2024/25,2024,20241012,20241018,Wick,0,,100
2024/25,2024,20241012,20241018,Allers,0,,100
2024/25,2024,20241012,20241018,Biggar,NA,:,0
2024/25,2024,20241012,20241018,Blackwood,255.55,,100
2024/25,2024,20241012,20241018,Bothwellbank,70.58,,100
2024/25,2024,20241012,20241018,Dunnswood,63.96,,100
2024/25,2024,20241012,20241018,Harthill,57.16,,100
2024/25,2024,20241012,20241018,Lanark,2.12,,100
2024/25,2024,20241012,20241018,Lesmahagow,14.18,,100
2024/25,2024,20241012,20241018,Mauldslie,4.55,,100
2024/25,2024,20241012,20241018,Shotts,60.77,,100
2024/25,2024,20241012,20241018,Skellyton,0,,100
2024/25,2024,20241012,20241018,Stonehouse,0,,100
2024/25,2024,20241012,20241018,Strathaven,8.23,,100
2024/25,2024,20241012,20241018,Swinstie,3.5,,100
2024/25,2024,20241012,20241018,Armadale,2.78,,100
2024/25,2024,20241012,20241018,Bathgate,1.58,,100
2024/25,2024,20241012,20241018,Blackburn,16.65,,100
2024/25,2024,20241012,20241018,Blackridge,39.88,,100
2024/25,2024,20241012,20241018,Dunbar,0,,100
2024/25,2024,20241012,20241018,East Calder,6.67,,100
2024/25,2024,20241012,20241018,Fauldhouse,96.66,,100
2024/25,2024,20241012,20241018,Haddington,6.49,,100
2024/25,2024,20241012,20241018,Linlithgow,4.01,,100
2024/25,2024,20241012,20241018,Newbridge,4.81,,100
2024/25,2024,20241012,20241018,Penicuik,8.57,,100
2024/25,2024,20241012,20241018,Whitburn,1.55,,100
2024/25,2024,20241012,20241018,Winchburgh,3.37,,100
2024/25,2024,20241012,20241018,Blairgowrie,8.38,,100
2024/25,2024,20241012,20241018,Forfar,4.27,,100
2024/25,2024,20241012,20241018,Montrose,13.69,,100
2024/25,2024,20241012,20241018,Perth,1.18,,100
2024/25,2024,20241019,20241025,Meadowhead,31.72,,100
2024/25,2024,20241019,20241025,Galashiels,18.87,,100
2024/25,2024,20241019,20241025,Hawick,14.72,,100
2024/25,2024,20241019,20241025,Peebles,71.2,,100
2024/25,2024,20241019,20241025,Annan,20.65,,100
2024/25,2024,20241019,20241025,Dalbeattie,31.12,,100
2024/25,2024,20241019,20241025,Dalscone,NA,:,0
2024/25,2024,20241019,20241025,Lockerbie,82.51,,100
2024/25,2024,20241019,20241025,Troqueer,81.42,,100
2024/25,2024,20241019,20241025,Dunfermline,34.97,,100
2024/25,2024,20241019,20241025,Levenmouth,51.39,,100
2024/25,2024,20241019,20241025,Falkirk,20.95,,100
2024/25,2024,20241019,20241025,Stirling,30.11,,100
2024/25,2024,20241019,20241025,Nigg,37.23,,100
2024/25,2024,20241019,20241025,Dalmuir,30.85,,100
2024/25,2024,20241019,20241025,Shieldhall,27.98,,100
2024/25,2024,20241019,20241025,Allanfearn,37.31,,100
2024/25,2024,20241019,20241025,Fort William,85.95,,100
2024/25,2024,20241019,20241025,Helensburgh,NA,:,0
2024/25,2024,20241019,20241025,Nairn,16.53,,100
2024/25,2024,20241019,20241025,Carbarns,47.34,,100
2024/25,2024,20241019,20241025,Hamilton,20.34,,100
2024/25,2024,20241019,20241025,Philipshill,21.72,,100
2024/25,2024,20241019,20241025,Seafield,22.2,,100
2024/25,2024,20241019,20241025,Kirkwall,10.27,,100
2024/25,2024,20241019,20241025,Lerwick,8.58,,100
2024/25,2024,20241019,20241025,Hatton,34.29,,100
2024/25,2024,20241019,20241025,Stornoway,8.33,,100
2024/25,2024,20241019,20241025,Cumnock,21.51,,100
2024/25,2024,20241019,20241025,Fairlie,NA,:,0
2024/25,2024,20241019,20241025,Girvan,27.28,,100
2024/25,2024,20241019,20241025,Largs,61.69,,100
2024/25,2024,20241019,20241025,Maybole,110.97,,100
2024/25,2024,20241019,20241025,Muirkirk,NA,:,0
2024/25,2024,20241019,20241025,New Cumnock,13.35,,100
2024/25,2024,20241019,20241025,Stevenston,20.77,,100
2024/25,2024,20241019,20241025,Coldstream,231.46,,100
2024/25,2024,20241019,20241025,Duns,19.32,,100
2024/25,2024,20241019,20241025,Eyemouth,7.03,,100
2024/25,2024,20241019,20241025,Jedburgh,28.7,,100
2024/25,2024,20241019,20241025,Kelso,16.7,,100
2024/25,2024,20241019,20241025,Newtown St Boswell,477.28,,100
2024/25,2024,20241019,20241025,Selkirk,36.35,,100
2024/25,2024,20241019,20241025,Langholm,10.82,,100
2024/25,2024,20241019,20241025,Loch Ryan,24.95,,100
2024/25,2024,20241019,20241025,Sanquhar,18.14,,100
2024/25,2024,20241019,20241025,Bowhouse,34.04,,100
2024/25,2024,20241019,20241025,Cupar,43.61,,100
2024/25,2024,20241019,20241025,Guardbridge,22.68,,100
2024/25,2024,20241019,20241025,Ironmill Bay,45.07,,100
2024/25,2024,20241019,20241025,Kincardine,NA,:,0
2024/25,2024,20241019,20241025,Kirkcaldy,20.63,,100
2024/25,2024,20241019,20241025,Newburgh,9.99,,100
2024/25,2024,20241019,20241025,Newport & Tayport,5.62,,100
2024/25,2024,20241019,20241025,Springfield,24.74,,100
2024/25,2024,20241019,20241025,St Andrews,13.75,,100
2024/25,2024,20241019,20241025,Alloa,29.98,,100
2024/25,2024,20241019,20241025,Alva,182.4,,100
2024/25,2024,20241019,20241025,Boness,3.38,,100
2024/25,2024,20241019,20241025,Bonnybridge,25.03,,100
2024/25,2024,20241019,20241025,Denny,4.14,,100
2024/25,2024,20241019,20241025,Dunblane,30.6,,100
2024/25,2024,20241019,20241025,Kinneil,25.2,,100
2024/25,2024,20241019,20241025,Tillicoultry,99.44,,100
2024/25,2024,20241019,20241025,Banchory,18.45,,100
2024/25,2024,20241019,20241025,Banff,39.57,,100
2024/25,2024,20241019,20241025,Buckie,25.5,,100
2024/25,2024,20241019,20241025,Ellon,59.62,,100
2024/25,2024,20241019,20241025,Forres,22.67,,100
2024/25,2024,20241019,20241025,Fraserburgh,6.86,,100
2024/25,2024,20241019,20241025,Huntly,35.16,,100
2024/25,2024,20241019,20241025,Inverurie,118.57,,100
2024/25,2024,20241019,20241025,Lossiemouth,11.01,,100
2024/25,2024,20241019,20241025,Persley,47.29,,100
2024/25,2024,20241019,20241025,Peterhead,19.25,,100
2024/25,2024,20241019,20241025,Turriff,17.51,,100
2024/25,2024,20241019,20241025,Ardoch,26.02,,100
2024/25,2024,20241019,20241025,Daldowie,16.05,,100
2024/25,2024,20241019,20241025,Dalmarnock,17.31,,100
2024/25,2024,20241019,20241025,Erskine,15.01,,100
2024/25,2024,20241019,20241025,Inverclyde,19.63,,100
2024/25,2024,20241019,20241025,Neilston,11.3,,100
2024/25,2024,20241019,20241025,Paisley,18.05,,100
2024/25,2024,20241019,20241025,Uplawmoor,NA,:,0
2024/25,2024,20241019,20241025,Alness,9.3,,100
2024/25,2024,20241019,20241025,Aviemore,0,,100
2024/25,2024,20241019,20241025,Dunoon,14.87,,100
2024/25,2024,20241019,20241025,Grantown on Spey,NA,:,0
2024/25,2024,20241019,20241025,Oban,18.96,,100
2024/25,2024,20241019,20241025,Thurso,22.72,,100
2024/25,2024,20241019,20241025,Wick,9.07,,100
2024/25,2024,20241019,20241025,Allers,12.09,,100
2024/25,2024,20241019,20241025,Biggar,NA,:,0
2024/25,2024,20241019,20241025,Blackwood,29.92,,100
2024/25,2024,20241019,20241025,Bothwellbank,31.03,,100
2024/25,2024,20241019,20241025,Dunnswood,29.23,,100
2024/25,2024,20241019,20241025,Harthill,3.92,,100
2024/25,2024,20241019,20241025,Lanark,19.45,,100
2024/25,2024,20241019,20241025,Lesmahagow,48.45,,100
2024/25,2024,20241019,20241025,Mauldslie,22.47,,100
2024/25,2024,20241019,20241025,Shotts,3.25,,100
2024/25,2024,20241019,20241025,Skellyton,32.08,,100
2024/25,2024,20241019,20241025,Stonehouse,46.48,,100
2024/25,2024,20241019,20241025,Strathaven,44.5,,100
2024/25,2024,20241019,20241025,Swinstie,7.9,,100
2024/25,2024,20241019,20241025,Armadale,52.47,,100
2024/25,2024,20241019,20241025,Bathgate,23.21,,100
2024/25,2024,20241019,20241025,Blackburn,41.03,,100
2024/25,2024,20241019,20241025,Blackridge,6.95,,100
2024/25,2024,20241019,20241025,Dunbar,22,,100
2024/25,2024,20241019,20241025,East Calder,34.36,,100
2024/25,2024,20241019,20241025,Fauldhouse,52.64,,100
2024/25,2024,20241019,20241025,Haddington,5.86,,100
2024/25,2024,20241019,20241025,Linlithgow,63.48,,100
2024/25,2024,20241019,20241025,Newbridge,22.22,,100
2024/25,2024,20241019,20241025,Penicuik,46.08,,100
2024/25,2024,20241019,20241025,Whitburn,12.04,,100
2024/25,2024,20241019,20241025,Winchburgh,21.53,,100
2024/25,2024,20241019,20241025,Blairgowrie,31.78,,100
2024/25,2024,20241019,20241025,Forfar,43.3,,100
2024/25,2024,20241019,20241025,Montrose,33.39,,100
2024/25,2024,20241019,20241025,Perth,12.99,,100
2024/25,2024,20241026,20241101,Meadowhead,26.39,,100
2024/25,2024,20241026,20241101,Galashiels,13.91,,100
2024/25,2024,20241026,20241101,Hawick,4.86,,100
2024/25,2024,20241026,20241101,Peebles,51.34,,100
2024/25,2024,20241026,20241101,Annan,36.19,,100
2024/25,2024,20241026,20241101,Dalbeattie,66.97,,100
2024/25,2024,20241026,20241101,Dalscone,NA,:,0
2024/25,2024,20241026,20241101,Lockerbie,13.03,,100
2024/25,2024,20241026,20241101,Troqueer,23.37,,100
2024/25,2024,20241026,20241101,Dunfermline,40.4,,100
2024/25,2024,20241026,20241101,Levenmouth,18.78,,100
2024/25,2024,20241026,20241101,Falkirk,19.61,,100
2024/25,2024,20241026,20241101,Stirling,18.4,,100
2024/25,2024,20241026,20241101,Nigg,17.72,,100
2024/25,2024,20241026,20241101,Dalmuir,27.85,,100
2024/25,2024,20241026,20241101,Shieldhall,16.24,,100
2024/25,2024,20241026,20241101,Allanfearn,50.64,,100
2024/25,2024,20241026,20241101,Fort William,8.92,,100
2024/25,2024,20241026,20241101,Helensburgh,NA,:,0
2024/25,2024,20241026,20241101,Nairn,42.35,,100
2024/25,2024,20241026,20241101,Carbarns,26.17,,100
2024/25,2024,20241026,20241101,Hamilton,12.58,,100
2024/25,2024,20241026,20241101,Philipshill,24.3,,100
2024/25,2024,20241026,20241101,Seafield,25.39,,100
2024/25,2024,20241026,20241101,Kirkwall,145.78,,100
2024/25,2024,20241026,20241101,Lerwick,3.33,,100
2024/25,2024,20241026,20241101,Hatton,16.7,,100
2024/25,2024,20241026,20241101,Stornoway,0,,100
2024/25,2024,20241026,20241101,Cumnock,21.22,,100
2024/25,2024,20241026,20241101,Fairlie,NA,:,0
2024/25,2024,20241026,20241101,Girvan,24.58,,100
2024/25,2024,20241026,20241101,Largs,NA,:,0
2024/25,2024,20241026,20241101,Maybole,12.06,,100
2024/25,2024,20241026,20241101,Muirkirk,NA,:,0
2024/25,2024,20241026,20241101,New Cumnock,6.52,,100
2024/25,2024,20241026,20241101,Stevenston,30.5,,100
2024/25,2024,20241026,20241101,Coldstream,129.78,,100
2024/25,2024,20241026,20241101,Duns,70.31,,100
2024/25,2024,20241026,20241101,Eyemouth,42.25,,100
2024/25,2024,20241026,20241101,Jedburgh,26.72,,100
2024/25,2024,20241026,20241101,Kelso,12.66,,100
2024/25,2024,20241026,20241101,Newtown St Boswell,635.58,,100
2024/25,2024,20241026,20241101,Selkirk,27.79,,100
2024/25,2024,20241026,20241101,Langholm,12.99,,100
2024/25,2024,20241026,20241101,Loch Ryan,5.5,,100
2024/25,2024,20241026,20241101,Sanquhar,24.04,,100
2024/25,2024,20241026,20241101,Bowhouse,29.69,,100
2024/25,2024,20241026,20241101,Cupar,19.77,,100
2024/25,2024,20241026,20241101,Guardbridge,5.59,,100
2024/25,2024,20241026,20241101,Ironmill Bay,40.19,,100
2024/25,2024,20241026,20241101,Kincardine,NA,:,0
2024/25,2024,20241026,20241101,Kirkcaldy,40.39,,100
2024/25,2024,20241026,20241101,Newburgh,22.61,,100
2024/25,2024,20241026,20241101,Newport & Tayport,26.4,,100
2024/25,2024,20241026,20241101,Springfield,24.02,,100
2024/25,2024,20241026,20241101,St Andrews,2.89,,100
2024/25,2024,20241026,20241101,Alloa,19.82,,100
2024/25,2024,20241026,20241101,Alva,18.32,,100
2024/25,2024,20241026,20241101,Boness,4.77,,100
2024/25,2024,20241026,20241101,Bonnybridge,21.39,,100
2024/25,2024,20241026,20241101,Denny,5.38,,100
2024/25,2024,20241026,20241101,Dunblane,26.67,,100
2024/25,2024,20241026,20241101,Kinneil,13.01,,100
2024/25,2024,20241026,20241101,Tillicoultry,137.48,,100
2024/25,2024,20241026,20241101,Banchory,20.07,,100
2024/25,2024,20241026,20241101,Banff,43.11,,100
2024/25,2024,20241026,20241101,Buckie,0,,100
2024/25,2024,20241026,20241101,Ellon,69.75,,100
2024/25,2024,20241026,20241101,Forres,18.47,,100
2024/25,2024,20241026,20241101,Fraserburgh,33.02,,100
2024/25,2024,20241026,20241101,Huntly,43.09,,100
2024/25,2024,20241026,20241101,Inverurie,20.08,,100
2024/25,2024,20241026,20241101,Lossiemouth,1.67,,100
2024/25,2024,20241026,20241101,Persley,51.38,,100
2024/25,2024,20241026,20241101,Peterhead,5.15,,100
2024/25,2024,20241026,20241101,Turriff,13.41,,100
2024/25,2024,20241026,20241101,Ardoch,28.4,,100
2024/25,2024,20241026,20241101,Daldowie,11.52,,100
2024/25,2024,20241026,20241101,Dalmarnock,13.89,,100
2024/25,2024,20241026,20241101,Erskine,10.89,,100
2024/25,2024,20241026,20241101,Inverclyde,8.65,,100
2024/25,2024,20241026,20241101,Neilston,23.85,,100
2024/25,2024,20241026,20241101,Paisley,26.99,,100
2024/25,2024,20241026,20241101,Uplawmoor,NA,:,0
2024/25,2024,20241026,20241101,Alness,NA,:,0
2024/25,2024,20241026,20241101,Aviemore,25.63,,100
2024/25,2024,20241026,20241101,Dunoon,8.37,,100
2024/25,2024,20241026,20241101,Grantown on Spey,NA,:,0
2024/25,2024,20241026,20241101,Oban,0,,100
2024/25,2024,20241026,20241101,Thurso,18.68,,100
2024/25,2024,20241026,20241101,Wick,6.22,,100
2024/25,2024,20241026,20241101,Allers,2.48,,100
2024/25,2024,20241026,20241101,Biggar,NA,:,0
2024/25,2024,20241026,20241101,Blackwood,31.94,,100
2024/25,2024,20241026,20241101,Bothwellbank,3.79,,100
2024/25,2024,20241026,20241101,Dunnswood,10.86,,100
2024/25,2024,20241026,20241101,Harthill,22.21,,100
2024/25,2024,20241026,20241101,Lanark,17.27,,100
2024/25,2024,20241026,20241101,Lesmahagow,11.39,,100
2024/25,2024,20241026,20241101,Mauldslie,35.77,,100
2024/25,2024,20241026,20241101,Shotts,14.86,,100
2024/25,2024,20241026,20241101,Skellyton,59.11,,100
2024/25,2024,20241026,20241101,Stonehouse,NA,:,0
2024/25,2024,20241026,20241101,Strathaven,13.38,,100
2024/25,2024,20241026,20241101,Swinstie,13.26,,100
2024/25,2024,20241026,20241101,Armadale,39.41,,100
2024/25,2024,20241026,20241101,Bathgate,23.67,,100
2024/25,2024,20241026,20241101,Blackburn,19.39,,100
2024/25,2024,20241026,20241101,Blackridge,6.19,,100
2024/25,2024,20241026,20241101,Dunbar,6.67,,100
2024/25,2024,20241026,20241101,East Calder,37.26,,100
2024/25,2024,20241026,20241101,Fauldhouse,4.65,,100
2024/25,2024,20241026,20241101,Haddington,24.55,,100
2024/25,2024,20241026,20241101,Linlithgow,90.66,,100
2024/25,2024,20241026,20241101,Newbridge,19.88,,100
2024/25,2024,20241026,20241101,Penicuik,52.24,,100
2024/25,2024,20241026,20241101,Whitburn,33.9,,100
2024/25,2024,20241026,20241101,Winchburgh,12.87,,100
2024/25,2024,20241026,20241101,Blairgowrie,67.98,,100
2024/25,2024,20241026,20241101,Forfar,87.05,,100
2024/25,2024,20241026,20241101,Montrose,24.03,,100
2024/25,2024,20241026,20241101,Perth,11.2,,100
2024/25,2024,20241102,20241108,Meadowhead,21,,100
2024/25,2024,20241102,20241108,Galashiels,14.54,,100
2024/25,2024,20241102,20241108,Hawick,9.61,,100
2024/25,2024,20241102,20241108,Peebles,52.38,,100
2024/25,2024,20241102,20241108,Annan,4.44,,100
2024/25,2024,20241102,20241108,Dalbeattie,41.36,,100
2024/25,2024,20241102,20241108,Dalscone,NA,:,0
2024/25,2024,20241102,20241108,Lockerbie,12.57,,100
2024/25,2024,20241102,20241108,Troqueer,43.02,,100
2024/25,2024,20241102,20241108,Dunfermline,38.31,,100
2024/25,2024,20241102,20241108,Levenmouth,15.22,,100
2024/25,2024,20241102,20241108,Falkirk,5.69,,100
2024/25,2024,20241102,20241108,Stirling,10.59,,100
2024/25,2024,20241102,20241108,Nigg,22.88,,100
2024/25,2024,20241102,20241108,Dalmuir,19.91,,100
2024/25,2024,20241102,20241108,Shieldhall,24.9,,100
2024/25,2024,20241102,20241108,Allanfearn,12.28,,100
2024/25,2024,20241102,20241108,Fort William,1.32,,100
2024/25,2024,20241102,20241108,Helensburgh,NA,:,0
2024/25,2024,20241102,20241108,Nairn,19.88,,100
2024/25,2024,20241102,20241108,Carbarns,30.72,,100
2024/25,2024,20241102,20241108,Hamilton,12.26,,100
2024/25,2024,20241102,20241108,Philipshill,18.07,,100
2024/25,2024,20241102,20241108,Seafield,19.37,,100
2024/25,2024,20241102,20241108,Kirkwall,8.3,,100
2024/25,2024,20241102,20241108,Lerwick,4.8,,100
2024/25,2024,20241102,20241108,Hatton,23.22,,100
2024/25,2024,20241102,20241108,Stornoway,5.18,,100
2024/25,2024,20241102,20241108,Cumnock,27.51,,100
2024/25,2024,20241102,20241108,Fairlie,NA,:,0
2024/25,2024,20241102,20241108,Girvan,16.03,,100
2024/25,2024,20241102,20241108,Largs,NA,:,0
2024/25,2024,20241102,20241108,Maybole,0,,100
2024/25,2024,20241102,20241108,Muirkirk,NA,:,0
2024/25,2024,20241102,20241108,New Cumnock,22.01,,100
2024/25,2024,20241102,20241108,Stevenston,30.42,,100
2024/25,2024,20241102,20241108,Coldstream,57.97,,100
2024/25,2024,20241102,20241108,Duns,16.96,,100
2024/25,2024,20241102,20241108,Eyemouth,113.33,,100
2024/25,2024,20241102,20241108,Jedburgh,36.39,,100
2024/25,2024,20241102,20241108,Kelso,11.04,,100
2024/25,2024,20241102,20241108,Newtown St Boswell,51.94,,100
2024/25,2024,20241102,20241108,Selkirk,6.65,,100
2024/25,2024,20241102,20241108,Langholm,8.2,,100
2024/25,2024,20241102,20241108,Loch Ryan,4.6,,100
2024/25,2024,20241102,20241108,Sanquhar,3.49,,100
2024/25,2024,20241102,20241108,Bowhouse,8.28,,100
2024/25,2024,20241102,20241108,Cupar,3.06,,100
2024/25,2024,20241102,20241108,Guardbridge,0,,100
2024/25,2024,20241102,20241108,Ironmill Bay,0,,100
2024/25,2024,20241102,20241108,Kincardine,NA,:,0
2024/25,2024,20241102,20241108,Kirkcaldy,25.64,,100
2024/25,2024,20241102,20241108,Newburgh,3.19,,100
2024/25,2024,20241102,20241108,Newport & Tayport,1.13,,100
2024/25,2024,20241102,20241108,Springfield,4.87,,100
2024/25,2024,20241102,20241108,St Andrews,0,,100
2024/25,2024,20241102,20241108,Alloa,21.13,,100
2024/25,2024,20241102,20241108,Alva,3.09,,100
2024/25,2024,20241102,20241108,Boness,4.8,,100
2024/25,2024,20241102,20241108,Bonnybridge,18.53,,100
2024/25,2024,20241102,20241108,Denny,1.66,,100
2024/25,2024,20241102,20241108,Dunblane,21.95,,100
2024/25,2024,20241102,20241108,Kinneil,8.74,,100
2024/25,2024,20241102,20241108,Tillicoultry,4.96,,100
2024/25,2024,20241102,20241108,Banchory,11.41,,100
2024/25,2024,20241102,20241108,Banff,22.49,,100
2024/25,2024,20241102,20241108,Buckie,9.49,,100
2024/25,2024,20241102,20241108,Ellon,9.42,,100
2024/25,2024,20241102,20241108,Forres,30.28,,100
2024/25,2024,20241102,20241108,Fraserburgh,12.9,,100
2024/25,2024,20241102,20241108,Huntly,11.2,,100
2024/25,2024,20241102,20241108,Inverurie,19.52,,100
2024/25,2024,20241102,20241108,Lossiemouth,2.77,,100
2024/25,2024,20241102,20241108,Persley,48.13,,100
2024/25,2024,20241102,20241108,Peterhead,1.84,,100
2024/25,2024,20241102,20241108,Turriff,5.37,,100
2024/25,2024,20241102,20241108,Ardoch,9.36,,100
2024/25,2024,20241102,20241108,Daldowie,17.29,,100
2024/25,2024,20241102,20241108,Dalmarnock,14.36,,100
2024/25,2024,20241102,20241108,Erskine,6.64,,100
2024/25,2024,20241102,20241108,Inverclyde,8.93,,100
2024/25,2024,20241102,20241108,Neilston,2.29,,100
2024/25,2024,20241102,20241108,Paisley,15.44,,100
2024/25,2024,20241102,20241108,Uplawmoor,NA,:,0
2024/25,2024,20241102,20241108,Alness,NA,:,0
2024/25,2024,20241102,20241108,Aviemore,2.88,,100
2024/25,2024,20241102,20241108,Dunoon,14.32,,100
2024/25,2024,20241102,20241108,Grantown on Spey,NA,:,0
2024/25,2024,20241102,20241108,Oban,14.25,,100
